,years.x,Location.2,TP,Sample.ID,AA,TP.norm,Year,years.y,d13C.s,d13C.norm,years,PHE.mean,PHE.norm,X.x,Col.Dis.An,UpInAn.45.Winter,UpInAn.45.Spring,UpInAn.45.Summer,UpInAn.45.Autumn,UpInAn.45.Annual,TUMI.45,LUSI.45,MEI,ONI,PDO,WA.SST.Wi,WA.SST.Su,WA.SST.Sp,WA.SST.Au,WA.SST.An,Col.Dis.low,Col.Dis.high,NOI,Fras.Dis.high,Fras.Dis.low,Fras.Dis.an,Dis.Total,NPGO,X.y,Herring.Biomass,Chinook,Chum,Coho,HarborSeal,HatcherySmolts,HakeBiomass,EulachonLandings,WildProduction,allSmolt
77,1982,Inland,3.73581914,RM_10834,Glu,-0.173424204,1983,1982,-13.94898459,-0.231972962,1982,13.91252257,0.703781896,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
79,1982,Inland,3.473477772,RM_11449,Glu,-0.576930971,1983,1982,NA,NA,1982,14.9120444,1.098063212,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
212,1982,Coastal,4.069274233,NM_2062,ASP,0.357324396,1983,1982,-13.12308459,0.337403886,1982,12.91273121,0.309394259,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
213,1982,Coastal,4.226707411,NM_2064,ASP,0.454755186,1983,1982,-13.13408459,0.329820468,1982,12.83990823,0.280667782,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
214,1982,Coastal,3.437538345,NM_2065,ASP,-0.033638468,1983,1982,-12.83188459,0.538157656,1982,13.35883333,0.485368135,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
215,1982,Coastal,4.088131521,NM_2067,ASP,0.36899462,1983,1982,-13.29018459,0.222204866,1982,11.45499313,-0.265639593,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
216,1982,Coastal,3.108900253,NM_2068,ASP,-0.237022971,1983,1982,NA,NA,1982,15.17064089,1.200071753,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
238,1982,Inland,4.637055711,RM_10834,ASP,0.708707747,1983,1982,-13.94898459,-0.231972962,1982,13.91252257,0.703781896,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
240,1982,Inland,3.747474723,RM_11449,ASP,0.158172091,1983,1982,NA,NA,1982,14.9120444,1.098063212,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
373,1982,Coastal,3.130590268,NM_2062,PRO,-0.07096843,1983,1982,-13.12308459,0.337403886,1982,12.91273121,0.309394259,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
374,1982,Coastal,3.199580516,NM_2064,PRO,0.037454706,1983,1982,-13.13408459,0.329820468,1982,12.83990823,0.280667782,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
375,1982,Coastal,2.824306283,NM_2065,PRO,-0.552315738,1983,1982,-12.83188459,0.538157656,1982,13.35883333,0.485368135,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
376,1982,Coastal,3.437784853,NM_2067,PRO,0.411809952,1983,1982,-13.29018459,0.222204866,1982,11.45499313,-0.265639593,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
377,1982,Coastal,3.242570169,NM_2068,PRO,0.105016038,1983,1982,NA,NA,1982,15.17064089,1.200071753,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
399,1982,Inland,3.037722741,RM_10834,PRO,-0.216916427,1983,1982,-13.94898459,-0.231972962,1982,13.91252257,0.703781896,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
401,1982,Inland,3.02144038,RM_11449,PRO,-0.242505328,1983,1982,NA,NA,1982,14.9120444,1.098063212,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
534,1982,Coastal,1.932527141,NM_2062,VAL,-0.478965292,1983,1982,-13.12308459,0.337403886,1982,12.91273121,0.309394259,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
535,1982,Coastal,2.435164024,NM_2064,VAL,0.545863347,1983,1982,-13.13408459,0.329820468,1982,12.83990823,0.280667782,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
536,1982,Coastal,1.897265593,NM_2065,VAL,-0.550860223,1983,1982,-12.83188459,0.538157656,1982,13.35883333,0.485368135,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
537,1982,Coastal,1.282392072,NM_2067,VAL,-1.804528659,1983,1982,-13.29018459,0.222204866,1982,11.45499313,-0.265639593,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
538,1982,Coastal,1.663637253,NM_2068,VAL,-1.027206115,1983,1982,NA,NA,1982,15.17064089,1.200071753,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
560,1982,Inland,2.787658334,RM_10834,VAL,1.264565609,1983,1982,-13.94898459,-0.231972962,1982,13.91252257,0.703781896,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
562,1982,Inland,1.916647578,RM_11449,VAL,-0.511342206,1983,1982,NA,NA,1982,14.9120444,1.098063212,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
695,1982,Coastal,4.376463125,NM_2062,ALA,0.122794347,1983,1982,-13.12308459,0.337403886,1982,12.91273121,0.309394259,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
696,1982,Coastal,4.080582945,NM_2064,ALA,-0.161557104,1983,1982,-13.13408459,0.329820468,1982,12.83990823,0.280667782,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
697,1982,Coastal,3.001589713,NM_2065,ALA,-1.198508246,1983,1982,-12.83188459,0.538157656,1982,13.35883333,0.485368135,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
698,1982,Coastal,3.756960341,NM_2067,ALA,-0.472570017,1983,1982,-13.29018459,0.222204866,1982,11.45499313,-0.265639593,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
699,1982,Coastal,4.118432621,NM_2068,ALA,-0.125182209,1983,1982,NA,NA,1982,15.17064089,1.200071753,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
721,1982,Inland,4.19088937,RM_10834,ALA,-0.055548678,1983,1982,-13.94898459,-0.231972962,1982,13.91252257,0.703781896,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
723,1982,Inland,3.715560782,RM_11449,ALA,-0.512356476,1983,1982,NA,NA,1982,14.9120444,1.098063212,105,0.160522516,-4.779123493,-2.427748236,-3.028522096,-10.66666667,-3.699242241,-0.865934108,-0.02336303,1.607833333,0.48,1.648333333,1.609605626,1.14647354,1.422763444,0.68465676,1.215874843,0.058290319,-0.034665005,-3.90625,-0.096139296,0.016105655,-0.052104008,0.19850293,-0.09205,11,0.95450389,-0.756271382,-0.859583721,-1.441162277,-0.854347164,NA,1.182927594,NA,-0.788796803,-0.707027401
20,1983,Inland,3.829106528,BM_51213,Glu,-0.029939047,1984,1983,-10.97418154,1.818861262,1983,13.83063574,0.671480003,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
78,1983,Inland,2.742905574,RM_11409,Glu,-1.700622704,1984,1983,-12.24948154,0.939667299,1983,18.19933289,2.394799702,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
80,1983,Inland,3.654497984,RM_11768,Glu,-0.298504122,1984,1983,-12.48998154,0.773866194,1983,14.11611234,0.78409194,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
181,1983,Inland,4.135056951,BM_51213,ASP,0.398035396,1984,1983,-10.97418154,1.818861262,1983,13.83063574,0.671480003,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
239,1983,Inland,2.677018077,RM_11409,ASP,-0.504302218,1984,1983,-12.24948154,0.939667299,1983,18.19933289,2.394799702,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
241,1983,Inland,4.519595657,RM_11768,ASP,0.636015155,1984,1983,-12.48998154,0.773866194,1983,14.11611234,0.78409194,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
342,1983,Inland,2.534447202,BM_51213,PRO,-1.007850127,1984,1983,-10.97418154,1.818861262,1983,13.83063574,0.671480003,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
400,1983,Inland,1.971265352,RM_11409,PRO,-1.892930903,1984,1983,-12.24948154,0.939667299,1983,18.19933289,2.394799702,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
402,1983,Inland,2.976532642,RM_11768,PRO,-0.313081067,1984,1983,-12.48998154,0.773866194,1983,14.11611234,0.78409194,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
503,1983,Inland,1.782747644,BM_51213,VAL,-0.784351395,1984,1983,-10.97418154,1.818861262,1983,13.83063574,0.671480003,106,0.120584152,-2.512305624,-3.060270795,1.945910149,4.666666667,-1.704748092,-0.508989488,-0.238724441,-0.118416667,-0.505833333,0.8375,0.679605638,0.095806731,-0.097236695,-0.025676746,0.163124732,0.014050886,0.056545824,1.032333333,-0.069455907,0.127625034,0.012175397,0.159862928,0.620758333,12,0.889661986,-1.050818118,-0.796181387,-1.327864801,-0.622202637,NA,1.400161061,NA,-0.68674719,-0.754745973
